Id,SalePrice
2734,149899.6128278703
2735,136515.7072439753
2736,145046.90979979193
2737,123837.7606647825
2738,132216.7691309898
2739,164243.55052821786
2740,132229.64534497773
2741,148593.63257650315
2742,151591.53953633364
2743,148274.86605042807
2744,155567.54729553044
2745,141282.254406992
2746,138663.93999343793
2747,140050.3464541398
2748,115269.92444360271
2749,128212.17567689167
2750,137911.12197025638
2751,135370.88722283216
2752,197430.84855800966
2753,150519.38598622166
2754,221971.80438866612
2755,130280.12464640761
2756,90761.3345308399
2757,68275.80981019608
2758,80248.69687288498
2759,149291.2101092217
2760,120955.74901661612
2761,144688.60049292567
2762,146241.58857879235
2763,190055.4654878234
2764,144734.44637762354
2765,287695.55587445863
2766,136513.15926397426
2767,86766.1517070359
2768,128397.11778996425
2769,127095.6229401757
2770,145459.24873714714
2771,118607.72239138943
2772,119887.57763153505
2773,153049.6903212231
2774,136863.63113517512
2775,112376.66295533348
2776,137060.48657655146
2777,145541.85912469254
2778,97820.69135828892
2779,118125.7156053088
2780,104499.70063628086
2781,97308.08084460013
2782,94131.22441387533
2783,96297.34320741986
2784,125067.98109426965
2785,132092.72446657077
2786,65204.5477019963
2787,124562.37538755679
2788,77188.66858004345
2789,172271.17895012593
2790,90940.50567497872
2791,114667.73015809621
2792,66455.35286714067
2793,167849.6234731609
2794,100513.55644025918
2795,119079.74022880453
2796,97824.59362180147
2797,191524.89887755192
2798,112785.51599101732
2799,112642.78618321911
2800,67324.29914788314
2801,109040.83226093616
2802,133500.59162874284
2803,161973.00631737174
2804,128869.7572746349
2805,96171.49278959024
2806,82280.1035379144
2807,160827.5537967531
2808,149933.25341807952
2809,139783.55216572445
2810,136898.80977474555
2811,157251.86022851482
2812,150664.86502143173
2813,158532.68449102496
2814,160624.19797870016
2815,100370.72333910705
2816,250645.6715217119
2817,150236.55970463
2818,127689.16303371087
2819,161058.28349378734
2820,138332.22878476864
2821,105798.41255338435
2822,192148.7204271513
2823,272674.7101853325
2824,177348.66981529212
2825,132588.95842338592
2826,131597.50567630943
2827,140499.65255658622
2828,212958.10542542167
2829,195989.0072531079
2830,225139.34507844626
2831,178961.54329505988
2832,248160.86156966584
2833,283500.8560703617
2834,208127.79141029075
2835,217078.17896429537
2836,191010.3772955269
2837,157001.69319005616
2838,149984.51357503945
2839,177799.2351079209
2840,199663.8036553508
2841,204955.47059853515
2842,225518.92153634448
2843,147353.3336140869
2844,161904.94559091993
2845,121825.54303122783
2846,209495.34046382288
2847,197611.2837723436
2848,213027.58538456087
2849,202474.25885094
2850,282695.697530249
2851,232742.95152150688
2852,232693.9618278374
2853,239868.89222323545
2854,142194.17056049634
2855,200545.71942239208
2856,202717.73416365994
2857,186085.98504449
2858,198148.82707795466
2859,130599.81877816528
2860,128244.7204712482
2861,128681.39999592378
2862,192855.81765261432
2863,124142.3882906618
2864,236683.64678591088
2865,138018.7900743367
2866,140779.9438723912
2867,93890.92085984195
2868,96388.13948221382
2869,117622.40221836152
2870,131937.3697486074
2871,81908.25004203561
2872,50893.44077182359
2873,99997.47378641932
2874,141608.2882715782
2875,123352.61687768197
2876,161184.74358204845
2877,131061.30239005029
2878,175236.36433450528
2879,140720.4038011264
2880,100210.7206824183
2881,154766.77235933798
2882,168725.40915972745
2883,194256.7080796375
2884,193792.0273804477
2885,193610.68388676515
2886,218818.25641899882
2887,98492.93879771477
2888,132191.39827939245
2889,58571.51955418942
2890,78882.09751340437
2891,135312.5376018901
2892,58296.392412902824
2893,97865.5907513882
2894,56244.699456088005
2895,290011.70001890487
2896,273829.2643915168
2897,206110.3476552711
2898,148687.80577529356
2899,205879.75506461348
2900,155620.16334123485
2901,188031.98858806601
2902,188401.52561326325
2903,333563.6860767128
2904,351445.6178020487
2905,92929.36327040376
2906,202827.2061640898
2907,111268.1916294717
2908,135944.1773826807
2909,143516.78850397008
2910,79900.96264572245
2911,81606.32003791217
2912,146176.14897611202
2913,85552.98603079942
2914,77054.02043134179
2915,82305.17488562672
2916,84830.0536548499
2917,157629.9170455206
2918,122321.40069164727
2919,221482.89579887845
